HEDGE_ESTIMATOR,ADAPTIVE_START_DAY,POSITION_SIZE,OPTIMIZATION_TARGET,STATIC_PARAMS.HEDGE_ESTIMATOR,STATIC_PARAMS.ZSCORE_LOOKBACK,STATIC_PARAMS.ENTRY_THRESHOLD,STATIC_PARAMS.STOP_LOSS_THRESHOLD,STATIC_PARAMS.POSITION_SIZE,STATIC_PARAMS.ADAPTIVE_START_DAY,ADAPTIVE_PARAMS.HEDGE_ESTIMATOR,ADAPTIVE_PARAMS.ZSCORE_LOOKBACK,ADAPTIVE_PARAMS.ENTRY_THRESHOLD,ADAPTIVE_PARAMS.STOP_LOSS_THRESHOLD,ADAPTIVE_PARAMS.POSITION_SIZE,ADAPTIVE_PARAMS.ADAPTIVE_START_DAY,score
lasso,501,10000,STATIC,lasso,50,2.0,1.5,10000,501,lasso,50,2.0,1.5,10000,501,-29.229445561475735
bayesian,501,10000,STATIC,bayesian,40,2.25,2.0,10000,501,bayesian,40,2.25,2.0,10000,501,-29.238114853551245
ridge,501,10000,STATIC,ridge,30,0.75,2.5,10000,501,ridge,30,0.75,2.5,10000,501,-29.33941098888264
lasso,501,10000,STATIC,lasso,30,0.75,3.0,10000,501,lasso,30,0.75,3.0,10000,501,-29.364120079772913
bayesian,501,10000,STATIC,bayesian,40,1.5,1.5,10000,501,bayesian,40,1.5,1.5,10000,501,-29.392792302294303
bayesian,501,10000,STATIC,bayesian,30,2.0,1.5,10000,501,bayesian,30,2.0,1.5,10000,501,-29.425111808821658
lasso,501,10000,STATIC,lasso,110,1.25,1.0,10000,501,lasso,110,1.25,1.0,10000,501,-29.430653091075015
lasso,501,10000,STATIC,lasso,110,0.25,1.0,10000,501,lasso,110,0.25,1.0,10000,501,-29.443077430837654
ridge,501,10000,STATIC,ridge,30,0.75,3.0,10000,501,ridge,30,0.75,3.0,10000,501,-29.472454368459196
bayesian,501,10000,STATIC,bayesian,120,0.5,1.0,10000,501,bayesian,120,0.5,1.0,10000,501,-29.50395901143419
lasso,501,10000,STATIC,lasso,40,0.75,2.0,10000,501,lasso,40,0.75,2.0,10000,501,-29.54915249207618
ols,501,10000,STATIC,ols,30,0.75,2.5,10000,501,ols,30,0.75,2.5,10000,501,-29.602588152817084
lasso,501,10000,STATIC,lasso,40,2.0,1.5,10000,501,lasso,40,2.0,1.5,10000,501,-29.62392289324287
lasso,501,10000,STATIC,lasso,60,2.0,1.5,10000,501,lasso,60,2.0,1.5,10000,501,-29.634323154775707
ridge,501,10000,STATIC,ridge,30,2.0,1.5,10000,501,ridge,30,2.0,1.5,10000,501,-29.66347606643739
ols,501,10000,STATIC,ols,30,2.0,1.5,10000,501,ols,30,2.0,1.5,10000,501,-29.670501535587306
ols,501,10000,STATIC,ols,40,0.75,2.0,10000,501,ols,40,0.75,2.0,10000,501,-29.678575584350014
ols,501,10000,STATIC,ols,60,2.0,1.5,10000,501,ols,60,2.0,1.5,10000,501,-29.68695470759487
bayesian,501,10000,STATIC,bayesian,40,2.0,1.0,10000,501,bayesian,40,2.0,1.0,10000,501,-29.725991815862944
ols,501,10000,STATIC,ols,30,0.75,3.0,10000,501,ols,30,0.75,3.0,10000,501,-29.736287374816943
ols,501,10000,STATIC,ols,50,0.5,1.0,10000,501,ols,50,0.5,1.0,10000,501,-29.736431716201338
bayesian,501,10000,STATIC,bayesian,30,1.0,3.5,10000,501,bayesian,30,1.0,3.5,10000,501,-29.895638306576863
ridge,501,10000,STATIC,ridge,40,0.75,2.0,10000,501,ridge,40,0.75,2.0,10000,501,-29.941179304483097
bayesian,501,10000,STATIC,bayesian,50,2.0,1.5,10000,501,bayesian,50,2.0,1.5,10000,501,-29.943773189411726
bayesian,501,10000,STATIC,bayesian,30,0.75,3.0,10000,501,bayesian,30,0.75,3.0,10000,501,-30.091964113586855
ridge,501,10000,STATIC,ridge,50,2.0,1.5,10000,501,ridge,50,2.0,1.5,10000,501,-30.312382607862645
ols,501,10000,STATIC,ols,50,2.0,1.5,10000,501,ols,50,2.0,1.5,10000,501,-30.316966611117426
lasso,501,10000,STATIC,lasso,30,1.0,2.5,10000,501,lasso,30,1.0,2.5,10000,501,-30.319393003931634
ridge,501,10000,STATIC,ridge,150,0.25,1.0,10000,501,ridge,150,0.25,1.0,10000,501,-30.336000809953628
lasso,501,10000,STATIC,lasso,30,1.0,3.0,10000,501,lasso,30,1.0,3.0,10000,501,-30.354190925151407
ols,501,10000,STATIC,ols,150,0.25,1.0,10000,501,ols,150,0.25,1.0,10000,501,-30.42551870603822
ols,501,10000,STATIC,ols,120,0.5,1.0,10000,501,ols,120,0.5,1.0,10000,501,-30.62077048464753
ridge,501,10000,STATIC,ridge,60,2.0,1.5,10000,501,ridge,60,2.0,1.5,10000,501,-30.65038272242718
lasso,501,10000,STATIC,lasso,40,2.0,1.0,10000,501,lasso,40,2.0,1.0,10000,501,-30.669459507312425
ols,501,10000,STATIC,ols,80,1.5,1.0,10000,501,ols,80,1.5,1.0,10000,501,-30.69801946095192
ridge,501,10000,STATIC,ridge,80,1.5,1.0,10000,501,ridge,80,1.5,1.0,10000,501,-30.699650698295443
bayesian,501,10000,STATIC,bayesian,40,0.25,2.0,10000,501,bayesian,40,0.25,2.0,10000,501,-30.747230256940053
ridge,501,10000,STATIC,ridge,30,1.75,1.5,10000,501,ridge,30,1.75,1.5,10000,501,-30.781882589835618
ols,501,10000,STATIC,ols,30,1.0,3.0,10000,501,ols,30,1.0,3.0,10000,501,-30.81384398774355
ridge,501,10000,STATIC,ridge,30,1.0,3.0,10000,501,ridge,30,1.0,3.0,10000,501,-30.81898178101467
bayesian,501,10000,STATIC,bayesian,60,2.0,1.5,10000,501,bayesian,60,2.0,1.5,10000,501,-30.989595419332606
ols,501,10000,STATIC,ols,60,2.0,1.0,10000,501,ols,60,2.0,1.0,10000,501,-31.018722875105517
lasso,501,10000,STATIC,lasso,40,0.25,2.0,10000,501,lasso,40,0.25,2.0,10000,501,-31.080319537267297
ols,501,10000,STATIC,ols,40,1.5,2.0,10000,501,ols,40,1.5,2.0,10000,501,-31.1443084670487
ridge,501,10000,STATIC,ridge,40,1.5,2.0,10000,501,ridge,40,1.5,2.0,10000,501,-31.15147827171472
bayesian,501,10000,STATIC,bayesian,30,1.75,1.5,10000,501,bayesian,30,1.75,1.5,10000,501,-31.170325501117357
ridge,501,10000,STATIC,ridge,120,0.5,1.0,10000,501,ridge,120,0.5,1.0,10000,501,-31.210565451922466
lasso,501,10000,STATIC,lasso,30,1.75,1.5,10000,501,lasso,30,1.75,1.5,10000,501,-31.239032013119953
ridge,501,10000,STATIC,ridge,140,1.25,1.0,10000,501,ridge,140,1.25,1.0,10000,501,-31.265541185112205
bayesian,501,10000,STATIC,bayesian,40,1.0,2.0,10000,501,bayesian,40,1.0,2.0,10000,501,-31.268994186012325
ols,501,10000,STATIC,ols,140,1.25,1.0,10000,501,ols,140,1.25,1.0,10000,501,-31.27071948978888
bayesian,501,10000,STATIC,bayesian,130,0.75,1.0,10000,501,bayesian,130,0.75,1.0,10000,501,-31.28665303665055
lasso,501,10000,STATIC,lasso,120,0.25,1.0,10000,501,lasso,120,0.25,1.0,10000,501,-31.338262803776715
bayesian,501,10000,STATIC,bayesian,30,1.0,2.5,10000,501,bayesian,30,1.0,2.5,10000,501,-31.353527976912535
bayesian,501,10000,STATIC,bayesian,50,1.0,1.5,10000,501,bayesian,50,1.0,1.5,10000,501,-31.43986392733799
lasso,501,10000,STATIC,lasso,60,2.0,1.0,10000,501,lasso,60,2.0,1.0,10000,501,-31.443093418298794
lasso,501,10000,STATIC,lasso,120,0.5,1.0,10000,501,lasso,120,0.5,1.0,10000,501,-31.467811995762045
bayesian,501,10000,STATIC,bayesian,30,1.0,3.0,10000,501,bayesian,30,1.0,3.0,10000,501,-31.661842919222927
lasso,501,10000,STATIC,lasso,40,1.0,2.0,10000,501,lasso,40,1.0,2.0,10000,501,-31.69712379754726
ridge,501,10000,STATIC,ridge,110,0.75,1.0,10000,501,ridge,110,0.75,1.0,10000,501,-31.71565376991092
ols,501,10000,STATIC,ols,110,0.75,1.0,10000,501,ols,110,0.75,1.0,10000,501,-31.717215289864797
lasso,501,10000,STATIC,lasso,40,1.25,2.0,10000,501,lasso,40,1.25,2.0,10000,501,-31.778513992528534
ols,501,10000,STATIC,ols,30,1.75,1.5,10000,501,ols,30,1.75,1.5,10000,501,-31.846310193277745
ols,501,10000,STATIC,ols,40,0.25,2.0,10000,501,ols,40,0.25,2.0,10000,501,-31.967380671908316
ridge,501,10000,STATIC,ridge,40,0.25,2.0,10000,501,ridge,40,0.25,2.0,10000,501,-31.970039394828156
ridge,501,10000,STATIC,ridge,60,2.0,1.0,10000,501,ridge,60,2.0,1.0,10000,501,-31.99606351587632
ols,501,10000,STATIC,ols,30,1.0,2.5,10000,501,ols,30,1.0,2.5,10000,501,-32.04577105796131
ridge,501,10000,STATIC,ridge,30,1.0,2.5,10000,501,ridge,30,1.0,2.5,10000,501,-32.05481736300016
bayesian,501,10000,STATIC,bayesian,60,2.0,1.0,10000,501,bayesian,60,2.0,1.0,10000,501,-32.217148494046135
bayesian,501,10000,STATIC,bayesian,120,0.25,1.0,10000,501,bayesian,120,0.25,1.0,10000,501,-32.356455477209536
bayesian,501,10000,STATIC,bayesian,40,1.25,2.0,10000,501,bayesian,40,1.25,2.0,10000,501,-32.35750207831355
lasso,501,10000,STATIC,lasso,140,0.25,1.0,10000,501,lasso,140,0.25,1.0,10000,501,-32.36440939034083
lasso,501,10000,STATIC,lasso,110,0.75,1.0,10000,501,lasso,110,0.75,1.0,10000,501,-32.42067847067236
bayesian,501,10000,STATIC,bayesian,110,1.25,1.0,10000,501,bayesian,110,1.25,1.0,10000,501,-32.46388012767273
lasso,501,10000,STATIC,lasso,50,0.25,1.0,10000,501,lasso,50,0.25,1.0,10000,501,-32.58609987131531
lasso,501,10000,STATIC,lasso,30,1.75,2.0,10000,501,lasso,30,1.75,2.0,10000,501,-32.85572973170474
ridge,501,10000,STATIC,ridge,100,1.25,1.0,10000,501,ridge,100,1.25,1.0,10000,501,-33.04574058898781
ols,501,10000,STATIC,ols,100,1.25,1.0,10000,501,ols,100,1.25,1.0,10000,501,-33.051060068044805
bayesian,501,10000,STATIC,bayesian,40,1.75,1.5,10000,501,bayesian,40,1.75,1.5,10000,501,-33.0932971750004
bayesian,501,10000,STATIC,bayesian,60,1.0,1.0,10000,501,bayesian,60,1.0,1.0,10000,501,-33.136566385006105
lasso,501,10000,STATIC,lasso,50,1.0,1.5,10000,501,lasso,50,1.0,1.5,10000,501,-33.20074320003779
lasso,501,10000,STATIC,lasso,90,0.75,1.0,10000,501,lasso,90,0.75,1.0,10000,501,-33.204426575810466
bayesian,501,10000,STATIC,bayesian,120,1.25,1.0,10000,501,bayesian,120,1.25,1.0,10000,501,-33.28289108957387
lasso,501,10000,STATIC,lasso,50,2.0,1.0,10000,501,lasso,50,2.0,1.0,10000,501,-33.297888179234725
lasso,501,10000,STATIC,lasso,40,1.75,1.5,10000,501,lasso,40,1.75,1.5,10000,501,-33.421731662436244
lasso,501,10000,STATIC,lasso,90,1.0,1.0,10000,501,lasso,90,1.0,1.0,10000,501,-33.461914034791306
lasso,501,10000,STATIC,lasso,130,0.25,1.0,10000,501,lasso,130,0.25,1.0,10000,501,-33.46854169491703
ols,501,10000,STATIC,ols,120,0.25,1.0,10000,501,ols,120,0.25,1.0,10000,501,-33.557478585842226
ridge,501,10000,STATIC,ridge,120,0.25,1.0,10000,501,ridge,120,0.25,1.0,10000,501,-33.613382381347165
bayesian,501,10000,STATIC,bayesian,150,0.25,1.0,10000,501,bayesian,150,0.25,1.0,10000,501,-33.70138873934675
bayesian,501,10000,STATIC,bayesian,50,0.25,1.0,10000,501,bayesian,50,0.25,1.0,10000,501,-33.76686812145244
ridge,501,10000,STATIC,ridge,50,2.0,1.0,10000,501,ridge,50,2.0,1.0,10000,501,-33.78716695718159
ols,501,10000,STATIC,ols,50,2.0,1.0,10000,501,ols,50,2.0,1.0,10000,501,-33.79207489741606
ols,501,10000,STATIC,ols,40,1.5,1.5,10000,501,ols,40,1.5,1.5,10000,501,-33.80297353607571
ridge,501,10000,STATIC,ridge,40,1.5,1.5,10000,501,ridge,40,1.5,1.5,10000,501,-33.80908558025973
lasso,501,10000,STATIC,lasso,60,1.0,1.0,10000,501,lasso,60,1.0,1.0,10000,501,-33.93867570290635
ols,501,10000,STATIC,ols,60,1.0,1.0,10000,501,ols,60,1.0,1.0,10000,501,-34.04871114223332
ridge,501,10000,STATIC,ridge,60,1.0,1.0,10000,501,ridge,60,1.0,1.0,10000,501,-34.049735430243196
ols,501,10000,STATIC,ols,110,0.5,1.0,10000,501,ols,110,0.5,1.0,10000,501,-34.10693869773112
ridge,501,10000,STATIC,ridge,110,0.5,1.0,10000,501,ridge,110,0.5,1.0,10000,501,-34.10777841937482
ols,501,10000,STATIC,ols,90,0.75,1.0,10000,501,ols,90,0.75,1.0,10000,501,-34.209435317672636
ols,501,10000,STATIC,ols,40,1.0,2.0,10000,501,ols,40,1.0,2.0,10000,501,-34.23105001192241
ridge,501,10000,STATIC,ridge,40,1.0,2.0,10000,501,ridge,40,1.0,2.0,10000,501,-34.23706313919242
bayesian,501,10000,STATIC,bayesian,50,2.0,1.0,10000,501,bayesian,50,2.0,1.0,10000,501,-34.259087061814924
bayesian,501,10000,STATIC,bayesian,90,0.75,1.0,10000,501,bayesian,90,0.75,1.0,10000,501,-34.267955698670754
bayesian,501,10000,STATIC,bayesian,110,0.75,1.0,10000,501,bayesian,110,0.75,1.0,10000,501,-34.27366565878077
ridge,501,10000,STATIC,ridge,130,0.75,1.0,10000,501,ridge,130,0.75,1.0,10000,501,-34.30532482136318
ols,501,10000,STATIC,ols,130,0.75,1.0,10000,501,ols,130,0.75,1.0,10000,501,-34.321444609459704
ridge,501,10000,STATIC,ridge,60,1.75,1.5,10000,501,ridge,60,1.75,1.5,10000,501,-34.423633672512295
ols,501,10000,STATIC,ols,60,1.75,1.5,10000,501,ols,60,1.75,1.5,10000,501,-34.42991296944821
ridge,501,10000,STATIC,ridge,140,0.25,1.0,10000,501,ridge,140,0.25,1.0,10000,501,-34.496618319674546
ols,501,10000,STATIC,ols,140,0.25,1.0,10000,501,ols,140,0.25,1.0,10000,501,-34.5044730655589
bayesian,501,10000,STATIC,bayesian,30,1.75,2.0,10000,501,bayesian,30,1.75,2.0,10000,501,-34.65142618185205
ridge,501,10000,STATIC,ridge,120,1.25,1.0,10000,501,ridge,120,1.25,1.0,10000,501,-34.78569498844281
ridge,501,10000,STATIC,ridge,110,1.25,1.0,10000,501,ridge,110,1.25,1.0,10000,501,-34.84700082116932
ols,501,10000,STATIC,ols,110,1.25,1.0,10000,501,ols,110,1.25,1.0,10000,501,-34.85763816484968
bayesian,501,10000,STATIC,bayesian,130,0.25,1.0,10000,501,bayesian,130,0.25,1.0,10000,501,-34.95605885438472
bayesian,501,10000,STATIC,bayesian,140,0.25,1.0,10000,501,bayesian,140,0.25,1.0,10000,501,-34.98550531046072
ols,501,10000,STATIC,ols,70,1.5,1.0,10000,501,ols,70,1.5,1.0,10000,501,-35.028070633380395
ridge,501,10000,STATIC,ridge,70,1.5,1.0,10000,501,ridge,70,1.5,1.0,10000,501,-35.03455726115794
bayesian,501,10000,STATIC,bayesian,60,1.75,1.5,10000,501,bayesian,60,1.75,1.5,10000,501,-35.074703673713714
ridge,501,10000,STATIC,ridge,40,1.75,1.5,10000,501,ridge,40,1.75,1.5,10000,501,-35.20531789837587
ols,501,10000,STATIC,ols,40,1.75,1.5,10000,501,ols,40,1.75,1.5,10000,501,-35.20807001832235
ols,501,10000,STATIC,ols,40,1.25,2.0,10000,501,ols,40,1.25,2.0,10000,501,-35.25424496904214
ridge,501,10000,STATIC,ridge,40,1.25,2.0,10000,501,ridge,40,1.25,2.0,10000,501,-35.26135930510695
bayesian,501,10000,STATIC,bayesian,110,0.5,1.0,10000,501,bayesian,110,0.5,1.0,10000,501,-35.5104610426755
ridge,501,10000,STATIC,ridge,40,0.5,1.5,10000,501,ridge,40,0.5,1.5,10000,501,-35.67228156778111
ols,501,10000,STATIC,ols,40,0.5,1.5,10000,501,ols,40,0.5,1.5,10000,501,-35.67632149737238
lasso,501,10000,STATIC,lasso,150,0.25,1.0,10000,501,lasso,150,0.25,1.0,10000,501,-35.732482122364644
ols,501,10000,STATIC,ols,120,1.25,1.0,10000,501,ols,120,1.25,1.0,10000,501,-35.7574930534883
bayesian,501,10000,STATIC,bayesian,100,1.25,1.0,10000,501,bayesian,100,1.25,1.0,10000,501,-35.831753775796905
lasso,501,10000,STATIC,lasso,30,1.5,2.0,10000,501,lasso,30,1.5,2.0,10000,501,-35.876224872535836
bayesian,501,10000,STATIC,bayesian,70,1.5,1.0,10000,501,bayesian,70,1.5,1.0,10000,501,-35.92975508725847
lasso,501,10000,STATIC,lasso,120,0.75,1.0,10000,501,lasso,120,0.75,1.0,10000,501,-36.0066865133389
lasso,501,10000,STATIC,lasso,60,1.75,1.5,10000,501,lasso,60,1.75,1.5,10000,501,-36.039614933850665
ridge,501,10000,STATIC,ridge,90,0.75,1.0,10000,501,ridge,90,0.75,1.0,10000,501,-36.18040222577395
lasso,501,10000,STATIC,lasso,100,1.25,1.0,10000,501,lasso,100,1.25,1.0,10000,501,-36.20662127825316
ridge,501,10000,STATIC,ridge,70,1.5,1.5,10000,501,ridge,70,1.5,1.5,10000,501,-36.24060578607421
ols,501,10000,STATIC,ols,70,1.5,1.5,10000,501,ols,70,1.5,1.5,10000,501,-36.241339536500824
lasso,501,10000,STATIC,lasso,100,1.0,1.0,10000,501,lasso,100,1.0,1.0,10000,501,-36.68455993049846
bayesian,501,10000,STATIC,bayesian,120,0.75,1.0,10000,501,bayesian,120,0.75,1.0,10000,501,-36.71421882168313
lasso,501,10000,STATIC,lasso,40,1.5,1.5,10000,501,lasso,40,1.5,1.5,10000,501,-36.9429317125426
ridge,501,10000,STATIC,ridge,140,1.0,1.0,10000,501,ridge,140,1.0,1.0,10000,501,-37.07970310793489
ols,501,10000,STATIC,ols,140,1.0,1.0,10000,501,ols,140,1.0,1.0,10000,501,-37.084643723266865
ridge,501,10000,STATIC,ridge,50,0.25,1.0,10000,501,ridge,50,0.25,1.0,10000,501,-37.10408294708539
ols,501,10000,STATIC,ols,50,0.25,1.0,10000,501,ols,50,0.25,1.0,10000,501,-37.110175055957555
ols,501,10000,STATIC,ols,30,1.75,2.0,10000,501,ols,30,1.75,2.0,10000,501,-37.12698285662351
ridge,501,10000,STATIC,ridge,30,1.75,2.0,10000,501,ridge,30,1.75,2.0,10000,501,-37.20862423363189
lasso,501,10000,STATIC,lasso,30,1.75,1.0,10000,501,lasso,30,1.75,1.0,10000,501,-37.30059666199672
bayesian,501,10000,STATIC,bayesian,30,0.25,2.0,10000,501,bayesian,30,0.25,2.0,10000,501,-37.34431264142912
ols,501,10000,STATIC,ols,30,0.25,2.0,10000,501,ols,30,0.25,2.0,10000,501,-37.674997837067515
bayesian,501,10000,STATIC,bayesian,140,1.0,1.0,10000,501,bayesian,140,1.0,1.0,10000,501,-37.77863417276683
ridge,501,10000,STATIC,ridge,30,0.25,2.0,10000,501,ridge,30,0.25,2.0,10000,501,-37.83446422771815
lasso,501,10000,STATIC,lasso,110,0.5,1.0,10000,501,lasso,110,0.5,1.0,10000,501,-37.92610549845278
ridge,501,10000,STATIC,ridge,30,1.75,1.0,10000,501,ridge,30,1.75,1.0,10000,501,-38.16655046613281
ols,501,10000,STATIC,ols,30,1.75,1.0,10000,501,ols,30,1.75,1.0,10000,501,-38.19445911329569
lasso,501,10000,STATIC,lasso,140,1.0,1.0,10000,501,lasso,140,1.0,1.0,10000,501,-38.253224142049504
ridge,501,10000,STATIC,ridge,120,0.75,1.0,10000,501,ridge,120,0.75,1.0,10000,501,-38.27447458988284
bayesian,501,10000,STATIC,bayesian,30,1.75,1.0,10000,501,bayesian,30,1.75,1.0,10000,501,-38.301121713114384
bayesian,501,10000,STATIC,bayesian,40,0.25,1.5,10000,501,bayesian,40,0.25,1.5,10000,501,-38.422931640056014
ridge,501,10000,STATIC,ridge,40,0.25,1.5,10000,501,ridge,40,0.25,1.5,10000,501,-38.493419762514506
ols,501,10000,STATIC,ols,40,0.25,1.5,10000,501,ols,40,0.25,1.5,10000,501,-38.49535635303021
lasso,501,10000,STATIC,lasso,70,1.5,1.0,10000,501,lasso,70,1.5,1.0,10000,501,-38.497384054194924
ols,501,10000,STATIC,ols,30,1.5,2.0,10000,501,ols,30,1.5,2.0,10000,501,-38.51785964159287
ridge,501,10000,STATIC,ridge,30,1.5,2.0,10000,501,ridge,30,1.5,2.0,10000,501,-38.52045315257093
ridge,501,10000,STATIC,ridge,130,0.25,1.0,10000,501,ridge,130,0.25,1.0,10000,501,-38.538745507717856
ols,501,10000,STATIC,ols,130,0.25,1.0,10000,501,ols,130,0.25,1.0,10000,501,-38.56178798749755
lasso,501,10000,STATIC,lasso,30,0.25,2.0,10000,501,lasso,30,0.25,2.0,10000,501,-38.73502512304742
ols,501,10000,STATIC,ols,120,0.75,1.0,10000,501,ols,120,0.75,1.0,10000,501,-38.75746484121116
lasso,501,10000,STATIC,lasso,30,0.75,1.5,10000,501,lasso,30,0.75,1.5,10000,501,-38.91258170206222
bayesian,501,10000,STATIC,bayesian,30,1.5,2.0,10000,501,bayesian,30,1.5,2.0,10000,501,-38.99044787348589
lasso,501,10000,STATIC,lasso,40,0.25,1.5,10000,501,lasso,40,0.25,1.5,10000,501,-39.149847173720936
bayesian,501,10000,STATIC,bayesian,40,0.5,1.5,10000,501,bayesian,40,0.5,1.5,10000,501,-39.19671407831981
lasso,501,10000,STATIC,lasso,40,0.5,1.5,10000,501,lasso,40,0.5,1.5,10000,501,-39.29754500228954
bayesian,501,10000,STATIC,bayesian,30,0.75,1.5,10000,501,bayesian,30,0.75,1.5,10000,501,-39.367303944530875
ridge,501,10000,STATIC,ridge,90,1.0,1.0,10000,501,ridge,90,1.0,1.0,10000,501,-39.4652260001761
bayesian,501,10000,STATIC,bayesian,30,0.25,1.5,10000,501,bayesian,30,0.25,1.5,10000,501,-39.58170410721109
ols,501,10000,STATIC,ols,30,0.5,2.0,10000,501,ols,30,0.5,2.0,10000,501,-39.87865556766854
lasso,501,10000,STATIC,lasso,70,1.25,1.0,10000,501,lasso,70,1.25,1.0,10000,501,-39.99302077824888
ridge,501,10000,STATIC,ridge,30,0.5,2.0,10000,501,ridge,30,0.5,2.0,10000,501,-40.038009248318474
lasso,501,10000,STATIC,lasso,30,0.25,1.5,10000,501,lasso,30,0.25,1.5,10000,501,-40.28891157218319
lasso,501,10000,STATIC,lasso,100,0.75,1.0,10000,501,lasso,100,0.75,1.0,10000,501,-40.323656858802835
ols,501,10000,STATIC,ols,40,1.0,1.5,10000,501,ols,40,1.0,1.5,10000,501,-40.67622290968264
ridge,501,10000,STATIC,ridge,40,1.0,1.5,10000,501,ridge,40,1.0,1.5,10000,501,-40.677553778019735
ridge,501,10000,STATIC,ridge,30,0.75,1.5,10000,501,ridge,30,0.75,1.5,10000,501,-40.86444588644126
ols,501,10000,STATIC,ols,30,0.75,1.5,10000,501,ols,30,0.75,1.5,10000,501,-41.04846211841229
lasso,501,10000,STATIC,lasso,40,1.0,1.5,10000,501,lasso,40,1.0,1.5,10000,501,-41.08033695089461
ols,501,10000,STATIC,ols,90,1.0,1.0,10000,501,ols,90,1.0,1.0,10000,501,-41.118504716205805
lasso,501,10000,STATIC,lasso,30,0.5,1.5,10000,501,lasso,30,0.5,1.5,10000,501,-41.17547129248881
bayesian,501,10000,STATIC,bayesian,30,0.5,1.5,10000,501,bayesian,30,0.5,1.5,10000,501,-41.17645409512175
bayesian,501,10000,STATIC,bayesian,70,1.0,1.0,10000,501,bayesian,70,1.0,1.0,10000,501,-41.200657264458485
bayesian,501,10000,STATIC,bayesian,30,0.5,2.0,10000,501,bayesian,30,0.5,2.0,10000,501,-41.323499598010415
bayesian,501,10000,STATIC,bayesian,40,1.0,1.5,10000,501,bayesian,40,1.0,1.5,10000,501,-41.52982268917774
bayesian,501,10000,STATIC,bayesian,70,1.25,1.0,10000,501,bayesian,70,1.25,1.0,10000,501,-41.67400828874227
ols,501,10000,STATIC,ols,30,0.5,1.5,10000,501,ols,30,0.5,1.5,10000,501,-41.7075096313893
bayesian,501,10000,STATIC,bayesian,70,1.5,1.5,10000,501,bayesian,70,1.5,1.5,10000,501,-41.71008841443495
ols,501,10000,STATIC,ols,40,0.75,1.5,10000,501,ols,40,0.75,1.5,10000,501,-41.90282159238875
ols,501,10000,STATIC,ols,30,0.25,1.5,10000,501,ols,30,0.25,1.5,10000,501,-41.948327021045884
ridge,501,10000,STATIC,ridge,40,0.75,1.5,10000,501,ridge,40,0.75,1.5,10000,501,-42.16137765917614
ridge,501,10000,STATIC,ridge,30,0.25,1.5,10000,501,ridge,30,0.25,1.5,10000,501,-42.18157548667353
lasso,501,10000,STATIC,lasso,30,0.5,2.0,10000,501,lasso,30,0.5,2.0,10000,501,-42.21011613047275
ridge,501,10000,STATIC,ridge,60,1.75,1.0,10000,501,ridge,60,1.75,1.0,10000,501,-42.240689351796384
ols,501,10000,STATIC,ols,60,1.75,1.0,10000,501,ols,60,1.75,1.0,10000,501,-42.243001949603254
ridge,501,10000,STATIC,ridge,70,1.25,1.0,10000,501,ridge,70,1.25,1.0,10000,501,-42.24760631652435
ridge,501,10000,STATIC,ridge,30,0.5,1.5,10000,501,ridge,30,0.5,1.5,10000,501,-42.347278966510856
ols,501,10000,STATIC,ols,70,1.25,1.0,10000,501,ols,70,1.25,1.0,10000,501,-42.42461206194007
bayesian,501,10000,STATIC,bayesian,60,0.75,1.0,10000,501,bayesian,60,0.75,1.0,10000,501,-42.5340573503403
lasso,501,10000,STATIC,lasso,60,1.75,1.0,10000,501,lasso,60,1.75,1.0,10000,501,-42.551257644412324
bayesian,501,10000,STATIC,bayesian,40,1.75,1.0,10000,501,bayesian,40,1.75,1.0,10000,501,-42.63177987045938
bayesian,501,10000,STATIC,bayesian,40,0.75,1.5,10000,501,bayesian,40,0.75,1.5,10000,501,-42.68205781947019
bayesian,501,10000,STATIC,bayesian,60,1.75,1.0,10000,501,bayesian,60,1.75,1.0,10000,501,-42.89591931053123
lasso,501,10000,STATIC,lasso,40,0.75,1.5,10000,501,lasso,40,0.75,1.5,10000,501,-42.899382164444916
ridge,501,10000,STATIC,ridge,30,0.75,2.0,10000,501,ridge,30,0.75,2.0,10000,501,-43.13800120719732
bayesian,501,10000,STATIC,bayesian,90,1.0,1.0,10000,501,bayesian,90,1.0,1.0,10000,501,-43.174762703365445
ridge,501,10000,STATIC,ridge,60,0.25,1.0,10000,501,ridge,60,0.25,1.0,10000,501,-43.2055355543275
ols,501,10000,STATIC,ols,60,0.25,1.0,10000,501,ols,60,0.25,1.0,10000,501,-43.21797433553998
lasso,501,10000,STATIC,lasso,40,1.75,1.0,10000,501,lasso,40,1.75,1.0,10000,501,-43.21980703471956
bayesian,501,10000,STATIC,bayesian,60,0.25,1.0,10000,501,bayesian,60,0.25,1.0,10000,501,-43.275624721951644
lasso,501,10000,STATIC,lasso,60,0.75,1.0,10000,501,lasso,60,0.75,1.0,10000,501,-43.311942880574335
ridge,501,10000,STATIC,ridge,60,0.75,1.0,10000,501,ridge,60,0.75,1.0,10000,501,-43.32606159489106
ols,501,10000,STATIC,ols,60,0.75,1.0,10000,501,ols,60,0.75,1.0,10000,501,-43.336870657388715
ols,501,10000,STATIC,ols,30,0.75,2.0,10000,501,ols,30,0.75,2.0,10000,501,-43.39788154424739
ols,501,10000,STATIC,ols,30,0.5,1.0,10000,501,ols,30,0.5,1.0,10000,501,-43.92637112239029
